time,stim_pitch,stim_roll,stim_yaw,stim_trans_ap,stim_trans_ml,stim_trans_ud,stim_scale,xpos,ypos,zpos,xrot,yrot,zrot,shld_xpos,shld_ypos,shld_zpos,shld_xrot,shld_yrot,shld_zrot,hip_xpos,hip_ypos,hip_zpos,hip_xrot,hip_yrot,hip_zrot,lhand_xpos,lhand_ypos,lhand_zpos,lhand_xrot,lhand_yrot,lhand_zrot,rhand_xpos,rhand_ypos,rhand_zpos,rhand_xrot,rhand_yrot,rhand_zrot,lfoot_xpos,lfoot_ypos,lfoot_zpos,lfoot_xrot,lfoot_yrot,lfoot_zrot,rfoot_xpos,rfoot_ypos,rfoot_zpos,rfoot_xrot,rfoot_yrot,rfoot_zrot,analog0,analog1,analog2,analog3,analog4,analog5,analog6,analog7,analog8,analog9,analog10,analog11,analog12,analog13
0.005859375,0,0,0,0,0,0,1,0.0766760856,1.55924094,1.045173,7.11292028,358.894531,358.093262,-0.006734371,1.19703948,-0.09519273,5.50431538,179.056152,13.7502813,-0.0145246983,0.917727,-0.06995267,350.946136,178.491287,237.207275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0099338404834270477,-4.7822022438049316,-0.0098549220710992813,-3.75823712348938,-0.0098549220710992813,-3.3948974609375,-0.50885528326034546,-3.5434215068817139,0.039474785327911377,-3.2894625663757324,-4.1571693420410156,-5.6036624908447266,-6.7937507629394531,-7.9701066017150879
0.0068359375,0,0,0,0,0,0,1,0.07669516,1.55920351,1.04527724,7.11143,358.90506,358.0904,-0.0067062974,1.1970427,-0.0951848,5.49921274,179.054855,13.7541523,-0.0145171285,0.9177566,-0.06999403,350.9554,178.492416,237.2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0099338404834270477,-4.7822022438049316,-0.0098549220710992813,-3.75823712348938,-0.0098549220710992813,-3.3948974609375,-0.50885528326034546,-3.5434215068817139,0.039474785327911377,-3.2894625663757324,-4.1571693420410156,-5.6036624908447266,-6.7937507629394531,-7.9701066017150879
0.009765625,0,0,0,0,0,0,1,0.0767469555,1.55918074,1.04536712,7.116483,358.903076,358.097076,-0.006680727,1.19704485,-0.09517068,5.500858,179.055313,13.7516289,-0.0145058036,0.9177595,-0.06998932,350.9583,178.488449,237.208755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0099338404834270477,-4.7822022438049316,-0.0098549220710992813,-3.75823712348938,-0.0098549220710992813,-3.3948974609375,-0.50885528326034546,-3.5434215068817139,0.039474785327911377,-3.2894625663757324,-4.1571693420410156,-5.6036624908447266,-6.7937507629394531,-7.9701066017150879
0.0205078125,0,0,0,0,0,0,1,0.076796785,1.55914688,1.04550755,7.103488,358.909,358.100159,-0.006625116,1.19701993,-0.0951573253,5.48486471,179.067612,13.7490244,-0.0144726038,0.917766,-0.06998736,350.948151,178.488724,237.206009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010012758895754814,-4.7775459289550781,-0.010012758895754814,-3.7573690414428711,-0.0099338404834270477,-3.3987643718719482,-0.504672646522522,-3.5483145713806152,0.038054045289754868,-3.3004322052001953,-4.1642718315124512,-5.6148691177368164,-6.8043255805969238,-7.9744472503662109
0.0322265625,0,0,0,0,0,0,1,0.07684006,1.55913365,1.04563594,7.084698,358.932251,358.1125,-0.006558299,1.197019,-0.09512776,5.49563742,179.055832,13.7551394,-0.0143687129,0.9178412,-0.07006657,350.949677,178.488922,237.207489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010012758895754814,-4.7775459289550781,-0.010012758895754814,-3.7573690414428711,-0.0099338404834270477,-3.3987643718719482,-0.504672646522522,-3.5483145713806152,0.038054045289754868,-3.3004322052001953,-4.1642718315124512,-5.6148691177368164,-6.8043255805969238,-7.9744472503662109
0.04296875,0,0,0,0,0,0,1,0.07688977,1.55910635,1.04573727,7.078942,358.960724,358.116669,-0.00659620762,1.19701064,-0.09498513,5.490625,179.058441,13.7483349,-0.0143853426,0.9178,-0.07003093,350.9424,178.480453,237.204163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0099338404834270477,-4.7724161148071289,-0.0098549220710992813,-3.751213550567627,-0.0097760036587715149,-3.3952920436859131,-0.50798720121383667,-3.5509188175201416,0.037659399211406708,-3.3005111217498779,-4.1686911582946777,-5.6187362670898438,-6.8107180595397949,-7.9843907356262207
0.0546875,0,0,0,0,0,0,1,0.07694216,1.55907071,1.04582727,7.08666754,358.985474,358.12915,-0.00654643774,1.19700813,-0.09495348,5.4864893,179.0587,13.7550383,-0.0142815113,0.9178629,-0.06980598,350.9364,178.446167,237.199478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0098549220710992813,-4.7792820930480957,-0.0097760036587715149,-3.7528707981109619,-0.0099338404834270477,-3.396554708480835,-0.51082825660705566,-3.5487091541290283,0.034107554703950882,-3.2967231273651123,-4.167823314666748,-5.6198410987854,-6.8110337257385254,-7.98865270614624
0.06542969,0,0,0,0,0,0,1,0.0769820362,1.55903625,1.04591155,7.1062994,359.010559,358.1415,-0.00653535128,1.19706488,-0.09489715,5.484755,179.067383,13.73796,-0.0142865181,0.9177855,-0.0699355,350.934448,178.439438,237.198914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010012758895754814,-4.7863845825195313,-0.0098549220710992813,-3.7565798759460449,-0.0098549220710992813,-3.3951342105865479,-0.50885528326034546,-3.54815673828125,0.033160395920276642,-3.2933294773101807,-4.1648244857788086,-5.6125802993774414,-6.8034577369689941,-7.9809184074401855
0.07714844,0,0,0,0,0,0,1,0.07698329,1.55904651,1.04605341,7.11423826,359.04422,358.149261,-0.00650548935,1.19710422,-0.09486723,5.48095,179.0635,13.7420549,-0.0142019987,0.917708337,-0.06984991,350.927979,178.457932,237.209915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010012758895754814,-4.7863845825195313,-0.0098549220710992813,-3.7565798759460449,-0.0098549220710992813,-3.3951342105865479,-0.50885528326034546,-3.54815673828125,0.033160395920276642,-3.2933294773101807,-4.1648244857788086,-5.6125802993774414,-6.8034577369689941,-7.9809184074401855
0.087890625,0,0,0,0,0,0,1,0.0770206,1.55902791,1.04613674,7.13130045,359.059143,358.1415,-0.00642567873,1.19702816,-0.0948596,5.478101,179.057724,13.739994,-0.0141440034,0.917754769,-0.06978679,350.913239,178.465378,237.221039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0098549220710992813,-4.7825179100036621,-0.0097760036587715149,-3.76068377494812,-0.0098549220710992813,-3.3993957042694092,-0.50704020261764526,-3.5480778217315674,0.033949695527553558,-3.2941975593566895,-4.1637983322143555,-5.60618782043457,-6.7984066009521484,-7.971527099609375
