ConditionRunId,Timestamp,ElapsedTime,SampleCount,Time,Camera_pos_x,Camera_pos_y,Camera_pos_z,Camera_rot_x,Camera_rot_y,Camera_rot_z,Screen_pos_x,Screen_pos_y,Screen_pos_z,Screen_rot_x,Screen_rot_y,Screen_rot_z,LeftShoulder_pos_x,LeftShoulder_pos_y,LeftShoulder_pos_z,LeftShoulder_rot_x,LeftShoulder_rot_y,LeftShoulder_rot_z,RightShoulder_pos_x,RightShoulder_pos_y,RightShoulder_pos_z,RightShoulder_rot_x,RightShoulder_rot_y,RightShoulder_rot_z
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.6978150Z,0.7159220,40,0.7880249,8.804266,-0.5529583,-0.8188741,0.2999501,357.9835,358.9675,8.797998,-0.7005925,2.40328,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.7068570Z,0.7249640,41,0.7973633,8.804318,-0.5529201,-0.8189032,0.290809,357.9889,358.9596,8.797998,-0.7005925,2.40322,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.7201670Z,0.7382740,42,0.8100586,8.80434,-0.5528886,-0.8189722,0.291954,357.9972,358.9485,8.797998,-0.7005925,2.403133,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.7319030Z,0.7500100,43,0.8215942,8.804395,-0.5528514,-0.8190156,0.2739745,358.0025,358.958,8.797998,-0.7005925,2.40306,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.7444870Z,0.7625940,44,0.8345337,8.804438,-0.5528276,-0.819062,0.2551498,358.0032,358.9499,8.797998,-0.7005925,2.402973,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.7599010Z,0.7780080,45,0.8487549,8.804563,-0.5528027,-0.8191624,0.2406291,358.0282,358.9478,8.797998,-0.7005925,2.40288,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.7739450Z,0.7920520,46,0.8640747,8.80461,-0.5528178,-0.8191997,0.2455339,358.0435,358.9415,8.797998,-0.7005925,2.402773,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.7830780Z,0.8011850,47,0.8730469,8.804636,-0.5528656,-0.8193066,0.2583406,358.0599,358.9395,8.797998,-0.7005925,2.402713,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.7941300Z,0.8122370,48,0.8837891,8.804713,-0.5529289,-0.8193271,0.266673,358.07,358.9315,8.797998,-0.7005925,2.402647,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.8047500Z,0.8228570,49,0.8952026,8.804738,-0.552927,-0.8193734,0.286777,358.0891,358.912,8.797998,-0.7005925,2.402573,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.8205740Z,0.8386810,50,0.9101563,8.804793,-0.5529236,-0.8193927,0.283207,358.1025,358.9032,8.797998,-0.7005925,2.402473,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.8318700Z,0.8499770,51,0.921875,8.804768,-0.5529267,-0.8194456,0.2803385,358.1211,358.8965,8.797998,-0.7005925,2.402387,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.8477310Z,0.8658380,52,0.9356079,8.804814,-0.5529027,-0.8194385,0.262024,358.1278,358.8898,8.797998,-0.7005925,2.402307,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.8548740Z,0.8729810,53,0.944397,8.804842,-0.5528877,-0.8194555,0.2372786,358.1201,358.9012,8.797998,-0.7005925,2.40224,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.8686890Z,0.8867960,54,0.958313,8.804849,-0.5529187,-0.8195019,0.2344917,358.1266,358.9156,8.797998,-0.7005925,2.402147,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.8813230Z,0.8994300,55,0.9710693,8.804978,-0.5529339,-0.8195384,0.242574,358.1371,358.9133,8.797998,-0.7005925,2.40206,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
c1759c75-7ab3-4253-a659-68d6f526e6b6,2025-05-19T11:15:46.8893870Z,0.9074940,56,0.9798584,8.804978,-0.5529339,-0.8195384,0.242574,358.1371,358.9133,8.797998,-0.7005925,2.402007,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0,8.786273,-2.190593,-0.7896194,0,0,0
