time,stim_pitch,stim_roll,stim_yaw,stim_trans_ap,stim_trans_ml,stim_trans_ud,stim_scale,xpos,ypos,zpos,xrot,yrot,zrot,shld_xpos,shld_ypos,shld_zpos,shld_xrot,shld_yrot,shld_zrot,hip_xpos,hip_ypos,hip_zpos,hip_xrot,hip_yrot,hip_zrot,lhand_xpos,lhand_ypos,lhand_zpos,lhand_xrot,lhand_yrot,lhand_zrot,rhand_xpos,rhand_ypos,rhand_zpos,rhand_xrot,rhand_yrot,rhand_zrot,lfoot_xpos,lfoot_ypos,lfoot_zpos,lfoot_xrot,lfoot_yrot,lfoot_zrot,rfoot_xpos,rfoot_ypos,rfoot_zpos,rfoot_xrot,rfoot_yrot,rfoot_zrot,analog0,analog1,analog2,analog3,analog4,analog5,analog6,analog7,analog8,analog9,analog10,analog11,analog12,analog13
0.000122070313,-0.0112754516,0,0,0,0,0,1,0.2552845,1.773986,0.7892821,5.06049633,357.346924,358.385925,0.131314933,1.47163951,-0.358013868,354.777252,186.593552,224.023026,0.154099584,1.03831875,-0.3724723,20.8790646,180.831848,199.270844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9825758934021,-1.4943870306015015,-0.011275451630353928,-2.7278800010681152,-0.011117614805698395,-3.0677809715270996,-0.21306952834129333,-3.2744681835174561,0.18715250492095947,-3.1202616691589355,-4.0261650085449219,-5.4806289672851563,-6.69447135925293,-7.8819551467895508
0.0108642578,-0.0112754516,0,0,0,0,0,1,0.255252182,1.77393913,0.7892382,5.02932072,357.352356,358.384827,0.131320119,1.47162652,-0.358077168,354.778168,186.597244,224.019958,0.154041171,1.03820324,-0.3724668,20.8895645,180.834717,199.277832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9825758934021,-1.4943870306015015,-0.011275451630353928,-2.7278800010681152,-0.011117614805698395,-3.0677809715270996,-0.21306952834129333,-3.2744681835174561,0.18715250492095947,-3.1202616691589355,-4.0261650085449219,-5.4806289672851563,-6.69447135925293,-7.8819551467895508
0.0222167969,-0.0112754516,0,0,0,0,0,1,0.25527674,1.77397919,0.7892215,5.029652,357.3548,358.38092,0.131315,1.471642,-0.358085752,354.7822,186.603027,224.024,0.153988,1.03820562,-0.3725301,20.90751,180.837357,199.277664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9826545715332031,-1.1475410461425781,-0.011275451630353928,-2.4941239356994629,-0.011196533218026161,-2.9622673988342285,-0.20865011215209961,-3.2294056415557861,0.18746823072433472,-3.1039257049560547,-4.0148797035217285,-5.4620041847229,-6.6769514083862305,-7.8611207008361816
0.0330810547,-0.0112754516,0,0,0,0,0,1,0.255340576,1.77404535,0.7891998,5.01796961,357.3632,358.361877,0.13133049,1.47163916,-0.3581251,354.784058,186.6074,224.019684,0.15404743,1.03824639,-0.372592449,20.92258,180.840088,199.28273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9825758934021,-1.0928506851196289,-0.011275451630353928,-2.4430637359619141,-0.011038696393370628,-2.94687819480896,-0.20596688985824585,-3.2221453189849854,0.18644213676452637,-3.1004531383514404,-4.0084872245788574,-5.4577426910400391,-6.6710324287414551,-7.8503875732421875
0.0441894531,-0.0112754516,0,0,0,0,0,1,0.2553491,1.77405167,0.789133549,4.99183846,357.372253,358.335815,0.131315231,1.4716332,-0.3581828,354.778564,186.604736,224.017,0.154093564,1.03826678,-0.3725586,20.9249172,180.843674,199.283386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9825758934021,-1.0928506851196289,-0.011275451630353928,-2.4430637359619141,-0.011038696393370628,-2.94687819480896,-0.20596688985824585,-3.2221453189849854,0.18644213676452637,-3.1004531383514404,-4.0084872245788574,-5.4577426910400391,-6.6710324287414551,-7.8503875732421875
0.0554199219,-0.0112754516,0,0,0,0,0,1,0.255361378,1.77407146,0.7890444,4.98849535,357.3825,358.320068,0.131318867,1.47164226,-0.3582343,354.776764,186.611,224.016281,0.154107153,1.03831136,-0.372577071,20.9235764,180.847229,199.280914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9824967384338379,-1.072174072265625,-0.011275451630353928,-2.4170207977294922,-0.011196533218026161,-2.9310157299041748,-0.20202097296714783,-3.2161474227905273,0.19015184044837952,-3.0976910591125488,-4.0118803977966309,-5.4609785079956055,-6.6753730773925781,-7.8569378852844238
0.06640625,-0.0111176148,0,0,0,0,0,1,0.2553721,1.77406192,0.789031267,4.98146152,357.3985,358.319763,0.131342,1.4716208,-0.358241677,354.7718,186.6017,224.0172,0.154115319,1.03829265,-0.372613668,20.9199085,180.85376,199.279053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9824180603027344,-1.0736736059188843,-0.011117614805698395,-2.4106283187866211,-0.011117614805698395,-2.9217033386230469,-0.19965341687202454,-3.2081766128540039,0.18565283715724945,-3.0989537239074707,-4.0127487182617188,-5.4617676734924316,-6.6780562400817871,-7.86135721206665
0.07763672,-0.0112754516,0,0,0,0,0,1,0.255401433,1.77406037,0.7890066,4.97620058,357.419159,358.311584,0.131278515,1.47160411,-0.3582574,354.772369,186.610092,224.007339,0.154079735,1.03822923,-0.37259686,20.9155521,180.863327,199.2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9825758934021,-1.083538293838501,-0.011275451630353928,-2.4177310466766357,-0.011275451630353928,-2.9262804985046387,-0.19405022263526917,-3.2016265392303467,0.18604749441146851,-3.0912988185882568,-4.0055670738220215,-5.455690860748291,-6.6741104125976563,-7.8585162162780762
0.08874512,-0.0112754516,0,0,0,0,0,1,0.255452573,1.77403879,0.7889979,4.97354937,357.430328,358.3194,0.131279826,1.471612,-0.358280659,354.770172,186.619858,224.011185,0.154057264,1.03820133,-0.3726052,20.9087334,180.86499,199.269379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9825758934021,-1.083538293838501,-0.011275451630353928,-2.4177310466766357,-0.011275451630353928,-2.9262804985046387,-0.19405022263526917,-3.2016265392303467,0.18604749441146851,-3.0912988185882568,-4.0055670738220215,-5.455690860748291,-6.6741104125976563,-7.8585162162780762
0.1003418,-0.0112754516,0,0,0,0,0,1,0.255494952,1.77404249,0.7889352,4.98023462,357.453,358.3248,0.1312347,1.47165036,-0.358341575,354.774567,186.624847,224.00975,0.154085875,1.03815985,-0.372626543,20.9071465,180.87532,199.2694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9825758934021,-1.0868529081344604,-0.011275451630353928,-2.4312260150909424,-0.010959777981042862,-2.939223051071167,-0.19255077838897705,-3.2068350315093994,0.18794180452823639,-3.0950868129730225,-4.0051727294921875,-5.4537968635559082,-6.6704802513122559,-7.849677562713623
