time,stim_pitch,stim_roll,stim_yaw,stim_trans_ap,stim_trans_ml,stim_trans_ud,stim_scale,xpos,ypos,zpos,xrot,yrot,zrot,shld_xpos,shld_ypos,shld_zpos,shld_xrot,shld_yrot,shld_zrot,hip_xpos,hip_ypos,hip_zpos,hip_xrot,hip_yrot,hip_zrot,lhand_xpos,lhand_ypos,lhand_zpos,lhand_xrot,lhand_yrot,lhand_zrot,rhand_xpos,rhand_ypos,rhand_zpos,rhand_xrot,rhand_yrot,rhand_zrot,lfoot_xpos,lfoot_ypos,lfoot_zpos,lfoot_xrot,lfoot_yrot,lfoot_zrot,rfoot_xpos,rfoot_ypos,rfoot_zpos,rfoot_xrot,rfoot_yrot,rfoot_zrot,analog0,analog1,analog2,analog3,analog4,analog5,analog6,analog7,analog8,analog9,analog10,analog11,analog12,analog13
0.0048828125,0,0,0,0,0,0,1,0.06793721,1.563987,1.03077662,5.37593365,0.38933292,358.554962,-0.0149399042,1.20532775,-0.11038357,6.110213,176.9737,12.864584,-0.0265519619,0.9094502,-0.0939104557,353.169067,179.156235,237.625381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010012758895754814,-4.7351670265197754,-0.0098549220710992813,-3.7384288311004639,-0.0097760036587715149,-3.3863742351531982,-0.16942772269248962,-3.3508610725402832,0.23198466002941132,-3.1152899265289307,-3.9976754188537598,-5.4537968635559082,-6.6614046096801758,-7.834998607635498
0.0087890625,0,0,0,0,0,0,1,0.06792988,1.5640223,1.030754,5.372985,0.37698245,358.561432,-0.0149599314,1.20533609,-0.110352814,6.0874157,176.97995,12.8589916,-0.0265800953,0.909440637,-0.09388369,353.168579,179.160324,237.625366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010012758895754814,-4.7351670265197754,-0.0098549220710992813,-3.7384288311004639,-0.0097760036587715149,-3.3863742351531982,-0.16942772269248962,-3.3508610725402832,0.23198466002941132,-3.1152899265289307,-3.9976754188537598,-5.4537968635559082,-6.6614046096801758,-7.834998607635498
0.0185546875,0,0,0,0,0,0,1,0.06789233,1.56404889,1.03071916,5.367118,0.390104771,358.574829,-0.01500684,1.20531774,-0.110326111,6.089226,176.984512,12.85952,-0.0266150236,0.9094251,-0.09384698,353.166931,179.162933,237.629425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010012758895754814,-4.7351670265197754,-0.0098549220710992813,-3.7384288311004639,-0.0097760036587715149,-3.3863742351531982,-0.16942772269248962,-3.3508610725402832,0.23198466002941132,-3.1152899265289307,-3.9976754188537598,-5.4537968635559082,-6.6614046096801758,-7.834998607635498
0.0302734375,0,0,0,0,0,0,1,0.06787862,1.56407177,1.03067946,5.363512,0.373412728,358.583954,-0.0151031017,1.20544124,-0.110227227,6.10067129,176.994415,12.8642426,-0.026653111,0.9094602,-0.09391743,353.172455,179.155441,237.628937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0099338404834270477,-4.7417960166931152,-0.0097760036587715149,-3.7415065765380859,-0.0099338404834270477,-3.3906357288360596,-0.16887529194355011,-3.3434426784515381,0.23419468104839325,-3.1038467884063721,-3.9912829399108887,-5.4468522071838379,-6.6531972885131836,-7.8351564407348633
0.041015625,0,0,0,0,0,0,1,0.0678308159,1.5641067,1.0306673,5.35122776,0.368418068,358.576355,-0.0151116252,1.2054739,-0.1102311,6.111063,176.993378,12.862381,-0.0266448855,0.9094537,-0.0939855,353.189972,179.153244,237.621872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0098549220710992813,-4.7485041618347168,-0.010012758895754814,-3.743558406829834,-0.0099338404834270477,-3.3916616439819336,-0.17013798654079437,-3.3492035865783691,0.232458233833313,-3.10739803314209,-3.9840223789215088,-5.4384078979492188,-6.6382813453674316,-7.8156633377075195
0.0517578125,0,0,0,0,0,0,1,0.06778635,1.564091,1.03063428,5.328427,0.356440365,358.567169,-0.0152332187,1.20546854,-0.110226035,6.11537933,176.976761,12.8574076,-0.02674532,0.909487367,-0.09390575,353.180237,179.165939,237.636261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0098549220710992813,-4.73950719833374,-0.0097760036587715149,-3.745610237121582,-0.0099338404834270477,-3.3953709602355957,-0.16958555579185486,-3.3518869876861572,0.23608900606632233,-3.1122119426727295,-3.9842591285705566,-5.4380130767822266,-6.6396231651306152,-7.8179521560668945
0.06347656,0,0,0,0,0,0,1,0.06777085,1.56406176,1.03061855,5.32444239,0.350744933,358.549438,-0.0152493119,1.20550418,-0.110219955,6.12542534,176.977356,12.8667479,-0.026823163,0.909463167,-0.09385669,353.1729,179.1629,237.6473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0098549220710992813,-4.73950719833374,-0.0097760036587715149,-3.745610237121582,-0.0099338404834270477,-3.3953709602355957,-0.16958555579185486,-3.3518869876861572,0.23608900606632233,-3.1122119426727295,-3.9842591285705566,-5.4380130767822266,-6.6396231651306152,-7.8179521560668945
0.07421875,0,0,0,0,0,0,1,0.06774117,1.56408179,1.03058231,5.317657,0.3440711,358.537079,-0.0153045654,1.20546162,-0.110185683,6.13049459,176.980835,12.8622341,-0.026868701,0.909456849,-0.09384489,353.182922,179.164825,237.643738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0099338404834270477,-4.7341408729553223,-0.0098549220710992813,-3.7370080947875977,-0.0099338404834270477,-3.3904778957366943,-0.16974338889122009,-3.3533074855804443,0.23885154724121094,-3.1117384433746338,-3.9893100261688232,-5.4481935501098633,-6.6486988067626953,-7.8277382850646973
0.08496094,0,0,0,0,0,0,1,0.06772466,1.56410241,1.03057253,5.301529,0.3378911,358.539642,-0.0152840018,1.20544446,-0.110190094,6.1398325,176.9719,12.8650589,-0.0268967748,0.909457147,-0.09386605,353.17868,179.168869,237.646683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0099338404834270477,-4.7351670265197754,-0.0097760036587715149,-3.7355875968933105,-0.0097760036587715149,-3.3853483200073242,-0.16769151389598846,-3.34470534324646,0.24271911382675171,-3.1086606979370117,-3.9893889427185059,-5.4481935501098633,-6.6543807983398438,-7.8357877731323242
0.09667969,0,0,0,0,0,0,1,0.0677057058,1.56410635,1.03056943,5.28680658,0.335198581,358.533875,-0.0153145194,1.20544589,-0.110154688,6.13255358,176.977524,12.8659563,-0.0269449949,0.9094562,-0.09385997,353.170929,179.165283,237.648041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0099338404834270477,-4.7351670265197754,-0.0097760036587715149,-3.7355875968933105,-0.0097760036587715149,-3.3853483200073242,-0.16769151389598846,-3.34470534324646,0.24271911382675171,-3.1086606979370117,-3.9893889427185059,-5.4481935501098633,-6.6543807983398438,-7.8357877731323242
