time,head_tx,head_ty,head_tz,head_rx,head_ry,head_rz,sho_tx,sho_ty,sho_tz,sho_rx,sho_ry,sho_rz,hip_tx,hip_ty,hip_tz,hip_rx,hip_ry,hip_rz,cop_z,cop_x,stim_rx,stim_ry,stim_rz,stim_tz,stim_tx,stim_ty,stim_Scale
0.000244140625,0.02694428,1.45329118,0.0901643038,358.037872,17.0437374,357.673431,-0.0176261663,1.04720092,-0.258878,359.2018,185.3273,234.470139,-0.00233566761,0.6715436,-0.25581634,350.774841,190.481171,61.5992622,2.6255223751068115,2.4652814865112305,0,0,0,0,0,0,1
0.005126953,0.02701068,1.453275,0.0900774,358.03595,17.03785,357.671753,-0.0175187588,1.04720235,-0.25894773,359.198761,185.315735,234.474091,-0.002216339,0.6715996,-0.255859017,350.738647,190.494217,61.6042824,2.6276516914367676,2.4614963531494141,0,0,0,0,0,0,1
0.0102539063,0.02708435,1.45324278,0.0899938345,358.037262,17.0286026,357.669128,-0.0174187422,1.047183,-0.259031177,359.1964,185.307175,234.479263,-0.00215232372,0.67158556,-0.255977273,350.722076,190.51236,61.58787,2.6287555694580078,2.459367036819458,0,0,0,0,0,0,1
0.0153808594,0.02718544,1.45314717,0.0899034739,358.036926,17.0232964,357.667328,-0.01732409,1.0471611,-0.259117246,359.1955,185.296661,234.485962,-0.00208723545,0.671582937,-0.2560898,350.701019,190.523117,61.5784874,2.6311213970184326,2.458026647567749,0,0,0,0,0,0,1
0.0205078125,0.0272619724,1.45312333,0.08983648,358.039856,17.0151463,357.665863,-0.0171819925,1.0472095,-0.259284616,359.196442,185.294266,234.49118,-0.00207340717,0.6714902,-0.256175518,350.7136,190.534149,61.5711441,2.6345913410186768,2.458026647567749,0,0,0,0,0,0,1
0.0251464844,0.0273404121,1.4530952,0.0897616148,358.042053,17.0092945,357.6635,-0.017059803,1.047155,-0.2593199,359.206543,185.288239,234.4964,-0.00200510025,0.6714097,-0.256314874,350.735077,190.5139,61.55101,2.6334872245788574,2.4567646980285645,0,0,0,0,0,0,1
0.0302734375,0.02748847,1.45303345,0.0897764,358.0438,16.9984741,357.6607,-0.0169734955,1.047134,-0.2594093,359.209259,185.28096,234.502533,-0.00192654133,0.671352267,-0.256435633,350.7472,190.502686,61.5438843,2.6334083080291748,2.4546356201171875,0,0,0,0,0,0,1
0.03515625,0.0275722742,1.45297956,0.08971012,358.047241,16.99433,357.6588,-0.01698196,1.04700208,-0.259453416,359.2053,185.269791,234.5174,-0.00180995464,0.6713501,-0.256572843,350.755219,190.498779,61.53818,2.6358530521392822,2.4567646980285645,0,0,0,0,0,0,1
0.0405273438,0.0276296139,1.45296514,0.08965695,358.055267,16.9879551,357.655853,-0.0169085264,1.04697943,-0.259549022,359.203857,185.265656,234.521744,-0.00172400475,0.671293139,-0.256696343,350.77,190.488327,61.5341721,2.6358530521392822,2.4531373977661133,0,0,0,0,0,0,1
0.0454101563,0.0277365446,1.45292926,0.08960569,358.063324,16.9795837,357.6516,-0.016831398,1.04695415,-0.259640574,359.204254,185.260544,234.527313,-0.00163590908,0.6712353,-0.2568183,350.785645,190.480682,61.5320625,2.6382186412811279,2.4543991088867188,0,0,0,0,0,0,1
0.05029297,0.027839303,1.45288587,0.08953881,358.071747,16.97523,357.647034,-0.0167530775,1.04699969,-0.259694457,359.199982,185.256744,234.531128,-0.00153827667,0.671213865,-0.2568257,350.8206,190.482086,61.5261955,2.6393227577209473,2.4519543647766113,0,0,0,0,0,0,1
0.0554199219,0.0279341936,1.45283151,0.0894855261,358.0796,16.9699612,357.641357,-0.01660049,1.04704738,-0.259836555,359.1928,185.263947,234.537781,-0.0014475584,0.671159148,-0.256940722,350.83786,190.479187,61.52273,2.6406633853912354,2.449509859085083,0,0,0,0,0,0,1
0.0603027344,0.02802217,1.45283484,0.0894357,358.085663,16.9645329,357.634949,-0.0165315866,1.04704738,-0.259943128,359.193939,185.260742,234.5381,-0.00141704082,0.6711261,-0.2570324,350.879578,190.510147,61.5052261,2.6406633853912354,2.4506926536560059,0,0,0,0,0,0,1
0.06542969,0.0281207561,1.45278311,0.0893832445,358.097473,16.9597015,357.62677,-0.0164453983,1.04704523,-0.260044217,359.1853,185.258087,234.540344,-0.00132155418,0.6710732,-0.257151961,350.906067,190.521591,61.507206,2.6431078910827637,2.4482481479644775,0,0,0,0,0,0,1
0.0703125,0.02822578,1.452735,0.089330554,358.107544,16.9577065,357.6186,-0.0163600445,1.04704666,-0.260144234,359.175629,185.252548,234.543182,-0.00123083591,0.6710278,-0.257266045,350.930573,190.527084,61.520874,2.6431868076324463,2.4460399150848389,0,0,0,0,0,0,1
0.07543945,0.0283366442,1.45270169,0.08930051,358.1138,16.95342,357.612244,-0.0163167715,1.04709816,-0.2601763,359.162262,185.246735,234.538437,-0.00113666058,0.6709776,-0.2573849,350.9549,190.5337,61.526268,2.6431868076324463,2.4458823204040527,0,0,0,0,0,0,1
0.0803222656,0.0284501314,1.45264518,0.089242816,358.125549,16.95042,357.599426,-0.016230464,1.04710448,-0.260274053,359.1519,185.241364,234.540131,-0.00104224682,0.6709188,-0.2575134,350.967682,190.534821,61.53749,2.6454737186431885,2.4454879760742188,0,0,0,0,0,0,1
0.08520508,0.02854991,1.452594,0.0891991854,358.135956,16.9477,357.5909,-0.0161573887,1.04710424,-0.260398984,359.1453,185.235977,234.5372,-0.001034379,0.670911551,-0.257588148,350.995422,190.532181,61.54207,2.6436600685119629,2.4424912929534912,0,0,0,0,0,0,1
0.09033203,0.028657198,1.452533,0.08917296,358.145752,16.947401,357.5865,-0.0160782337,1.0471549,-0.2604792,359.1393,185.231461,234.535553,-0.000960707664,0.670887232,-0.257693529,350.984741,190.513367,61.5609245,2.6464200019836426,2.440993070602417,0,0,0,0,0,0,1
0.0952148438,0.02876401,1.452466,0.08912742,358.157745,16.94802,357.577881,-0.0159877539,1.047165,-0.260574222,359.1335,185.22403,234.534454,-0.0008985996,0.670789957,-0.257814884,350.983276,190.502,61.57358,2.6475241184234619,2.440993070602417,0,0,0,0,0,0,1
0.1003418,0.0288627148,1.45241392,0.0890888,358.167969,16.94753,357.572479,-0.015896678,1.04717636,-0.26067245,359.126343,185.217392,234.534286,-0.0008339882,0.6707592,-0.257916927,350.975128,190.486481,61.58999,2.6475241184234619,2.4385483264923096,0,0,0,0,0,0,1
0.10546875,0.0289453268,1.45233512,0.08907163,358.1794,16.94939,357.566864,-0.0158311129,1.04719472,-0.2607957,359.1279,185.212082,234.531433,-0.000918388367,0.6708058,-0.2580315,350.982727,190.493042,61.59134,2.648076057434082,2.4364981651306152,0,0,0,0,0,0,1
0.110351563,0.0290462971,1.45229888,0.0890470743,358.189972,16.9443531,357.568054,-0.01574421,1.04721,-0.260893941,359.128235,185.206879,234.529739,-0.0008921623,0.6707852,-0.25812757,350.967773,190.488281,61.6025,2.6492588520050049,2.4361038208007813,0,0,0,0,0,0,1
0.115478516,0.0291728973,1.45224488,0.0890001059,358.2055,16.945694,357.565216,-0.015619874,1.04719138,-0.2610339,359.126526,185.216064,234.533081,-0.000955581665,0.670876145,-0.2580706,350.964722,190.495377,61.6112976,2.6504418849945068,2.4361038208007813,0,0,0,0,0,0,1
0.120361328,0.0292663574,1.45219994,0.0889703,358.2166,16.94493,357.562927,-0.0155332088,1.04720831,-0.261135936,359.124268,185.208115,234.531891,-0.000941514969,0.670863867,-0.258152843,350.96,190.500351,61.62063,2.6517035961151123,2.4349210262298584,0,0,0,0,0,0,1
0.125488281,0.0293929577,1.45219946,0.08898771,358.227142,16.9407234,357.5652,-0.0154733658,1.04720187,-0.261256337,359.116028,185.199921,234.529114,-0.00101542473,0.670763969,-0.2583624,350.9725,190.519577,61.61743,2.6504418849945068,2.4336590766906738,0,0,0,0,0,0,1
0.1303711,0.0294466019,1.45217156,0.08892417,358.239532,16.94057,357.567047,-0.0153961182,1.04722166,-0.2613548,359.109344,185.193039,234.530914,-0.00102210045,0.6707475,-0.258447766,350.9877,190.528015,61.6186752,2.6505208015441895,2.4336590766906738,0,0,0,0,0,0,1
0.135742188,0.0295164585,1.452122,0.08891237,358.250061,16.9385529,357.567719,-0.0153609514,1.047101,-0.2614702,359.093536,185.189133,234.5415,-0.00102102757,0.6707305,-0.258537769,350.991516,190.531723,61.6250267,2.652728796005249,2.4308202266693115,0,0,0,0,0,0,1
0.140625,0.0296094418,1.4520936,0.08887851,358.261963,16.9374313,357.5723,-0.0153201818,1.04716635,-0.261579752,359.088348,185.178711,234.54039,-0.0008547306,0.670639157,-0.25887835,351.008759,190.537766,61.628273,2.6508362293243408,2.4305837154388428,0,0,0,0,0,0,1
0.145751953,0.0297067165,1.45200551,0.08881724,358.269318,16.9359627,357.5783,-0.0152561665,1.04718208,-0.261681318,359.081268,185.171768,234.543884,-0.0009765625,0.6707474,-0.259028316,351.04306,190.545792,61.62332,2.6517035961151123,2.4287700653076172,0,0,0,0,0,0,1
0.150634766,0.02977395,1.451981,0.08879912,358.279541,16.9331188,357.578217,-0.01515758,1.04722953,-0.261803746,359.076935,185.1711,234.545319,-0.000969409943,0.670737743,-0.2591511,351.05423,190.55278,61.6235123,2.6510727405548096,2.4296374320983887,0,0,0,0,0,0,1
0.155517578,0.0298616886,1.45194793,0.08876431,358.2925,16.9325848,357.579346,-0.0151001215,1.04724836,-0.2619077,359.0704,185.165039,234.54808,-0.000926017761,0.670609951,-0.259256244,351.062531,190.575119,61.61318,2.6504418849945068,2.4287700653076172,0,0,0,0,0,0,1
0.160644531,0.0299524069,1.45191193,0.08873081,358.30365,16.93393,357.577942,-0.01510191,1.04729223,-0.2619611,359.0657,185.159958,234.543182,-0.0009096861,0.670599,-0.259385,351.0707,190.581833,61.61177,2.6504418849945068,2.4297950267791748,0,0,0,0,0,0,1
0.165771484,0.0300203562,1.45184469,0.08865988,358.311859,16.935257,357.578339,-0.0150532722,1.04731286,-0.2620598,359.0623,185.15654,234.545776,-0.0008790493,0.670595765,-0.2595216,351.070984,190.589676,61.60694,2.6490223407745361,2.4288487434387207,0,0,0,0,0,0,1
0.1706543,0.0301113129,1.451808,0.08862388,358.325134,16.936594,357.576721,-0.0150063038,1.04733372,-0.2621566,359.0553,185.155167,234.548737,-0.000847816467,0.67059195,-0.2596568,351.070984,190.5962,61.603138,2.6479971408843994,2.4275870323181152,0,0,0,0,0,0,1
0.17578125,0.0302205086,1.45179212,0.08857167,358.338776,16.9409637,357.573181,-0.0149351358,1.04737556,-0.262270451,359.05246,185.157837,234.549438,-0.000870466232,0.67061317,-0.259606957,351.077759,190.611572,61.5975,2.6468143463134766,2.4275870323181152,0,0,0,0,0,0,1
0.180664063,0.0303144455,1.45176291,0.08852351,358.34726,16.9457874,357.568665,-0.0149310827,1.04740691,-0.2623402,359.046478,185.160751,234.547119,-0.0008276701,0.670616865,-0.259737372,351.0706,190.6133,61.5937042,2.6455526351928711,2.4271140098571777,0,0,0,0,0,0,1
0.185791016,0.0304130316,1.45173478,0.08846319,358.3556,16.946537,357.5697,-0.014898181,1.04742932,-0.262434244,359.042358,185.165771,234.5515,-0.000769495964,0.6706265,-0.2598735,351.05777,190.608322,61.5881157,2.6435022354125977,2.4253790378570557,0,0,0,0,0,0,1
0.190673828,0.0304777622,1.45174623,0.0883761644,358.363617,16.9490242,357.5615,-0.0148634911,1.0474515,-0.262524962,359.036377,185.17131,234.554855,-0.0007123947,0.6706344,-0.2600056,351.048126,190.601318,61.5857,2.6431078910827637,2.4264042377471924,0,0,0,0,0,0,1
0.195800781,0.030569315,1.4517262,0.088317275,358.371765,16.9520969,357.557,-0.0148893595,1.04742682,-0.262580752,359.026825,185.162735,234.560349,-0.0006355047,0.6705613,-0.260034084,351.0426,190.61586,61.58052,2.643817663192749,2.4226977825164795,0,0,0,0,0,0,1
0.200927734,0.0306692123,1.45171082,0.0882812738,358.384369,16.9556427,357.554535,-0.0148380995,1.04743385,-0.262638927,359.026245,185.164627,234.560135,-0.000565052032,0.670565,-0.260166526,351.036835,190.604233,61.5785255,2.6431868076324463,2.4202532768249512,0,0,0,0,0,0,1
0.2055664,0.03075838,1.451694,0.08822024,358.391785,16.9586658,357.551666,-0.0148040056,1.04744816,-0.2627231,359.0195,185.168991,234.562851,-0.0004888773,0.6705662,-0.260304332,351.036316,190.585892,61.579216,2.6416885852813721,2.4178085327148438,0,0,0,0,0,0,1
0.210693359,0.0308235884,1.45166016,0.0881739855,358.402069,16.9628487,357.5494,-0.01476872,1.047462,-0.262809873,359.009064,185.17,234.567291,-0.0004580021,0.6705204,-0.260423064,351.0324,190.573624,61.5704346,2.6394805908203125,2.4178085327148438,0,0,0,0,0,0,1
0.215576172,0.0309172869,1.45164418,0.08811128,358.404572,16.96927,357.548218,-0.0146336555,1.04755592,-0.262956977,359.000916,185.173325,234.5717,-0.000411272049,0.670517564,-0.260460973,351.040649,190.584808,61.56868,2.6382975578308105,2.415442943572998,0,0,0,0,0,0,1
0.220703125,0.0310053825,1.45162213,0.08804762,358.408661,16.9760246,357.543854,-0.0146056414,1.04752922,-0.2630428,358.993,185.170609,234.569763,-0.0003310442,0.6705154,-0.2606014,351.039246,190.5698,61.56719,2.6358530521392822,2.4139444828033447,0,0,0,0,0,0,1
0.225830078,0.031105876,1.45159531,0.08800566,358.417053,16.9811668,357.538,-0.0145590305,1.04753649,-0.263130069,358.984955,185.170639,234.573654,-0.000244140625,0.670513034,-0.2607546,351.0358,190.553513,61.5680161,2.6334083080291748,2.4103169441223145,0,0,0,0,0,0,1
0.230712891,0.0311933756,1.451559,0.0879404545,358.422241,16.9884338,357.535278,-0.0145120621,1.04753828,-0.2632134,358.97467,185.17,234.575623,-0.00015938282,0.6705092,-0.260903835,351.031433,190.537323,61.56741,2.6298596858978271,2.4029831886291504,0,0,0,0,0,0,1
0.235839844,0.0312829,1.4515419,0.08789003,358.425934,16.9941044,357.537354,-0.0144381523,1.04754269,-0.2633754,358.9749,185.183426,234.576935,-0.000163674355,0.6704688,-0.26098156,351.0282,190.545868,61.55916,2.6267054080963135,2.3999865055084229,0,0,0,0,0,0,1
0.240722656,0.03137207,1.45150256,0.08782017,358.433746,17.00231,357.5336,-0.0143861771,1.04752612,-0.2634622,358.9673,185.180252,234.574768,-7.96318054E-05,0.670459867,-0.261135221,351.018372,190.528046,61.5593948,2.6265475749969482,2.3947029113769531,0,0,0,0,0,0,1
0.245849609,0.0314844847,1.45146334,0.08774996,358.443024,17.00945,357.532257,-0.0143326521,1.047502,-0.26354754,358.957855,185.179291,234.5759,6.198883E-06,0.67044425,-0.261294365,350.998169,190.5087,61.55965,2.6225259304046631,2.3910753726959229,0,0,0,0,0,0,1
0.250732422,0.03157139,1.451421,0.08767903,358.4476,17.0182686,357.529572,-0.0142812729,1.0474838,-0.263632059,358.9489,185.178329,234.57663,8.904934E-05,0.670427442,-0.261448622,350.980743,190.492447,61.56053,2.6224470138549805,2.3850033283233643,0,0,0,0,0,0,1
0.255615234,0.0316563845,1.45136833,0.0876044,358.45282,17.0244961,357.5302,-0.0143249035,1.04735136,-0.2636956,358.934937,185.180527,234.5813,3.43322754E-05,0.6703682,-0.261520267,350.955261,190.492676,61.5465126,2.6211063861846924,2.3824799060821533,0,0,0,0,0,0,1
0.2607422,0.03172338,1.4512949,0.08749807,358.456024,17.0311527,357.532318,-0.0142780542,1.04729414,-0.263775229,358.9349,185.185013,234.580231,0.000110507011,0.6703445,-0.261674762,350.930817,190.4792,61.5477638,2.6202390193939209,2.3744363784790039,0,0,0,0,0,0,1
0.265625,0.0318281651,1.451252,0.0874182,358.461029,17.036068,357.527954,-0.0142307281,1.04723811,-0.263855934,358.9339,185.187775,234.5789,0.000186681747,0.6703094,-0.261835933,350.908142,190.474075,61.5497246,2.6189773082733154,2.3704934120178223,0,0,0,0,0,0,1
0.270751953,0.0319170952,1.451195,0.0873254538,358.462646,17.0442276,357.5279,-0.01412034,1.04721475,-0.264003158,358.939819,185.196243,234.579224,0.000260233879,0.6702726,-0.261994123,350.8874,190.466354,61.5542,2.6194503307342529,2.3683640956878662,0,0,0,0,0,0,1
0.275634766,0.0319912434,1.45112181,0.0872331858,358.464081,17.0509224,357.527649,-0.0141063929,1.0472008,-0.264111757,358.942261,185.209137,234.575912,0.00032377243,0.670248866,-0.262147546,350.881165,190.473511,61.554512,2.61826753616333,2.3641846179962158,0,0,0,0,0,0,1
0.280761719,0.03204024,1.45106733,0.08712709,358.461456,17.0574589,357.529266,-0.0140582323,1.04713643,-0.264202952,358.95108,185.221649,234.573853,0.000391840935,0.670193553,-0.262313,350.867859,190.468048,61.56215,2.6173999309539795,2.3605570793151855,0,0,0,0,0,0,1
0.285644531,0.03209591,1.45097423,0.0870553255,358.460632,17.0630665,357.5274,-0.01401031,1.047071,-0.264302373,358.9652,185.238678,234.572266,0.0004580021,0.6701391,-0.2624737,350.856018,190.4653,61.5688629,2.6166114807128906,2.3581125736236572,0,0,0,0,0,0,1
0.290527344,0.0321719646,1.4509213,0.08698928,358.453979,17.0657234,357.5288,-0.0139546394,1.04701507,-0.264386535,358.970367,185.249954,234.57489,0.000498771667,0.6700779,-0.262591362,350.854431,190.46347,61.5738564,2.6153497695922852,2.3569295406341553,0,0,0,0,0,0,1
0.2956543,0.03226924,1.45082545,0.0868955851,358.45282,17.074522,357.5266,-0.0139089823,1.04701471,-0.264518142,358.984039,185.276352,234.569824,0.0005311966,0.669998765,-0.262770057,350.844971,190.471,61.5814934,2.6162171363830566,2.3533022403717041,0,0,0,0,0,0,1
0.30078125,0.0323328972,1.45075536,0.0868186951,358.4505,17.0822659,357.5273,-0.0138614178,1.04696393,-0.264619827,358.9938,185.291122,234.568268,0.000575423241,0.669916153,-0.262920737,350.8422,190.476364,61.59201,2.6163749694824219,2.3521192073822021,0,0,0,0,0,0,1
0.305664063,0.0323771238,1.45070028,0.0867310762,358.444427,17.0882874,357.5303,-0.013802886,1.04695129,-0.264690876,358.996979,185.304108,234.5676,0.0006184578,0.66983366,-0.2630701,350.835541,190.481064,61.60054,2.61519193649292,2.3528289794921875,0,0,0,0,0,0,1
0.310791016,0.03243637,1.45064473,0.0866754055,358.438782,17.0927753,357.5367,-0.013751626,1.04691315,-0.264792085,358.9981,185.31929,234.56665,0.0006762743,0.6697694,-0.263229728,350.8356,190.4826,61.6010246,2.6163749694824219,2.3524346351623535,0,0,0,0,0,0,1
0.315673828,0.0324826241,1.4505713,0.08662522,358.436981,17.098114,357.5391,-0.0137248039,1.04690409,-0.264897227,358.990936,185.338654,234.562836,0.000686168671,0.669705868,-0.2633735,350.83783,190.497543,61.61224,2.6176366806030273,2.351172924041748,0,0,0,0,0,0,1
0.320556641,0.03254354,1.45047879,0.08658612,358.4378,17.10685,357.541931,-0.0136778355,1.04688025,-0.2649964,358.98288,185.346008,234.56189,0.000716686249,0.66961205,-0.263499618,350.84668,190.501068,61.6229935,2.6175577640533447,2.3508574962615967,0,0,0,0,0,0,1
0.3256836,0.0326105356,1.45040226,0.08652842,358.437622,17.1122112,357.54834,-0.0136287212,1.04686022,-0.2650975,358.969635,185.353516,234.563782,0.000712633133,0.6695086,-0.263584733,350.8673,190.497208,61.6320572,2.6170058250427246,2.3508574962615967,0,0,0,0,0,0,1
0.330810547,0.0326541662,1.4503094,0.08647394,358.435425,17.1170216,357.5538,-0.0136339664,1.04680371,-0.265152335,358.956,185.367722,234.56221,0.000651359558,0.669539,-0.263552547,350.870361,190.509735,61.6359978,2.6181097030639648,2.3520405292510986,0,0,0,0,0,0,1
0.335693359,0.03270459,1.45023346,0.08643639,358.43692,17.123827,357.56073,-0.0135884285,1.04679585,-0.265247226,358.940674,185.368362,234.565567,0.0006710291,0.6694553,-0.2636453,350.888977,190.5053,61.64409,2.6187405586242676,2.3497536182403564,0,0,0,0,0,0,1
0.340576172,0.0327386856,1.45017,0.08644867,358.442871,17.12917,357.567444,-0.0135461092,1.04678655,-0.265339255,358.928345,185.370071,234.566223,0.0006867647,0.669378161,-0.263718,350.914642,190.499313,61.6504974,2.6195292472839355,2.3505420684814453,0,0,0,0,0,0,1
0.345703125,0.0327751637,1.45009875,0.08642316,358.45575,17.1338882,357.578918,-0.0135018826,1.04678273,-0.265436769,358.9178,185.372314,234.566879,0.000673055649,0.669273257,-0.263801575,350.948029,190.496735,61.6556129,2.620002269744873,2.3520405292510986,0,0,0,0,0,0,1
0.350585938,0.0328189135,1.45001173,0.086394906,358.46347,17.1355553,357.586578,-0.0134792328,1.04677844,-0.2654723,358.914825,185.378036,234.559814,0.0006893873,0.669203043,-0.2638725,350.973846,190.4945,61.6587257,2.621185302734375,2.3472299575805664,0,0,0,0,0,0,1
0.3557129,0.03286612,1.44993818,0.08638418,358.4759,17.13909,357.5943,-0.0134382248,1.04679322,-0.2655605,358.9065,185.377945,234.5564,0.0009083748,0.66908586,-0.2640611,351.001526,190.495773,61.6668358,2.6224470138549805,2.3475453853607178,0,0,0,0,0,0,1
0.360839844,0.03293419,1.44983578,0.0863837,358.491943,17.1447754,357.6019,-0.0133969784,1.04680729,-0.265649438,358.8993,185.377747,234.5507,0.000939846039,0.669031262,-0.264127016,351.031769,190.499039,61.6667137,2.6240241527557373,2.3477821350097656,0,0,0,0,0,0,1
0.365722656,0.0329875946,1.44977355,0.08639157,358.5086,17.1477356,357.6175,-0.013368845,1.04679036,-0.265756369,358.884216,185.377747,234.54718,0.00094628334,0.6689552,-0.264190555,351.067047,190.509,61.66706,2.6248128414154053,2.3472299575805664,0,0,0,0,0,0,1
0.370605469,0.033056736,1.44972944,0.08636868,358.521973,17.1508427,357.627228,-0.0133283138,1.0468061,-0.265841842,358.873962,185.377274,234.543381,0.0010406971,0.668826342,-0.264290452,351.0936,190.520523,61.670105,2.6274938583374023,2.3462047576904297,0,0,0,0,0,0,1
0.375732422,0.0331110954,1.44967365,0.0863665342,358.5367,17.15261,357.635956,-0.01317668,1.04681969,-0.265989423,358.861755,185.38446,234.541962,0.00107336044,0.668787241,-0.264355063,351.122131,190.536636,61.66714,2.6264688968658447,2.3447854518890381,0,0,0,0,0,0,1
0.380615234,0.03316307,1.44962621,0.08637917,358.553284,17.1569347,357.644135,-0.013117075,1.04684734,-0.2660725,358.8413,185.381287,234.536133,0.00110638142,0.668767,-0.264417768,351.1456,190.558426,61.6652145,2.6286768913269043,2.3423407077789307,0,0,0,0,0,0,1
0.3857422,0.03323722,1.44959164,0.08637035,358.564575,17.1597214,357.65155,-0.0130728483,1.04684341,-0.2661723,358.820221,185.37619,234.531036,0.00113904476,0.668735743,-0.264481425,351.171448,190.5737,61.6639252,2.6272573471069336,2.3447065353393555,0,0,0,0,0,0,1
0.390625,0.03329861,1.44955146,0.08636558,358.580872,17.16321,357.6591,-0.0130126476,1.04686451,-0.266258121,358.804718,185.3711,234.525116,0.00110805035,0.6685829,-0.264513135,351.175323,190.586075,61.65099,2.629702091217041,2.3422620296478271,0,0,0,0,0,0,1
0.395751953,0.03335905,1.4495151,0.08635831,358.597076,17.1656647,357.6618,-0.0129822493,1.0468694,-0.266342163,358.8065,185.371063,234.515274,0.00113356113,0.668603659,-0.2645489,351.1889,190.598755,61.6552658,2.629702091217041,2.3381612300872803,0,0,0,0,0,0,1
0.400634766,0.0333859921,1.44948888,0.08634758,358.613,17.1710358,357.664124,-0.0129408836,1.04684,-0.266456246,358.8004,185.36763,234.509,0.00115656853,0.6685988,-0.264606357,351.191864,190.606216,61.660305,2.6321465969085693,2.3358743190765381,0,0,0,0,0,0,1
0.405517578,0.03344512,1.449455,0.0863384,358.6287,17.1734524,357.668365,-0.01291728,1.04690576,-0.2665732,358.800537,185.362671,234.499481,0.00102674961,0.66877687,-0.264659047,351.1643,190.614136,61.68673,2.6326985359191895,2.3328776359558105,0,0,0,0,0,0,1
0.410644531,0.0335043669,1.44941485,0.08626878,358.645569,17.1787319,357.668365,-0.0128536224,1.04691648,-0.266659856,358.804749,185.357712,234.491028,0.000932097435,0.668865561,-0.264585733,351.151031,190.62912,61.6872368,2.6336448192596436,2.3294079303741455,0,0,0,0,0,0,1
0.415527344,0.03355789,1.44935513,0.0862411261,358.659851,17.183073,357.6727,-0.0128558874,1.04692793,-0.266674161,358.807983,185.3515,234.475281,0.0009317398,0.6688876,-0.264631271,351.146545,190.638016,61.6960564,2.6351432800292969,2.3287770748138428,0,0,0,0,0,0,1
0.4206543,0.03361523,1.44932544,0.08621001,358.674347,17.1856022,357.673431,-0.0127887726,1.04692769,-0.2667451,358.818634,185.3423,234.466583,0.0009315014,0.6689068,-0.2646731,351.137268,190.647781,61.70653,2.6366415023803711,2.3272788524627686,0,0,0,0,0,0,1
0.42578125,0.0336717367,1.44929755,0.08617377,358.6863,17.1858311,357.6755,-0.01270473,1.046896,-0.266801119,358.8232,185.331009,234.455154,0.00105130672,0.6687144,-0.264620185,351.13858,190.6654,61.71574,2.6383764743804932,2.323887825012207,0,0,0,0,0,0,1
0.430664063,0.03371811,1.4492352,0.0862081051,358.695374,17.1854687,357.6788,-0.0125460625,1.0469079,-0.266947746,358.831,185.330338,234.4481,0.00116109848,0.668665767,-0.264787316,351.139069,190.678909,61.73182,2.640742301940918,2.3227050304412842,0,0,0,0,0,0,1
0.435546875,0.0337862968,1.44920421,0.08614528,358.703979,17.1849022,357.680054,-0.0124640465,1.04689431,-0.267017484,358.839142,185.318558,234.439636,0.001180172,0.668653131,-0.264834046,351.1376,190.693787,61.7451973,2.6431078910827637,2.3205757141113281,0,0,0,0,0,0,1
0.440917969,0.0338361263,1.44917607,0.08609581,358.714844,17.1843,357.682434,-0.0123779774,1.04689837,-0.267075181,358.842163,185.306839,234.432083,0.00125169754,0.668549061,-0.264792919,351.1518,190.70488,61.7611122,2.6456315517425537,2.3189985752105713,0,0,0,0,0,0,1
0.445556641,0.0338804722,1.44914889,0.08604157,358.721436,17.1821289,357.684143,-0.0122900009,1.04687345,-0.267135978,358.854645,185.296509,234.420654,0.00127792358,0.668517351,-0.264835119,351.159332,190.713043,61.7781525,2.6472873687744141,2.3178946971893311,0,0,0,0,0,0,1
0.4506836,0.0339195728,1.44912207,0.08598411,358.721466,17.17929,357.68692,-0.0122579336,1.04687464,-0.267143369,358.86673,185.289413,234.410217,0.00126612186,0.668435454,-0.264852643,351.161133,190.714722,61.78598,2.6498110294342041,2.3173425197601318,0,0,0,0,0,0,1
0.4555664,0.0339573622,1.44910431,0.08592415,358.723328,17.1775455,357.689117,-0.0121767521,1.04686129,-0.267204762,358.87796,185.28653,234.406387,0.00131380558,0.668363,-0.264925241,351.177246,190.722672,61.8091469,2.6517035961151123,2.3156077861785889,0,0,0,0,0,0,1
0.460693359,0.0339913368,1.44911563,0.0858687162,358.725464,17.1753674,357.691925,-0.0120972395,1.04682779,-0.2672721,358.8836,185.284531,234.398514,0.00134181976,0.668363333,-0.264885664,351.198181,190.738266,61.8296051,2.6540694236755371,2.3163173198699951,0,0,0,0,0,0,1
0.4658203,0.0340141058,1.449119,0.0857936144,358.71756,17.1733456,357.6956,-0.0120188,1.04681754,-0.2673353,358.887573,185.278275,234.391327,0.00137507915,0.668315768,-0.264922976,351.2113,190.7446,61.8490639,2.6553311347961426,2.315371036529541,0,0,0,0,0,0,1
0.470703125,0.0340513,1.44911027,0.08575642,358.7117,17.1654015,357.69693,-0.0118857622,1.04677248,-0.2674278,358.872223,185.280533,234.393158,0.00141787529,0.6682577,-0.264953017,351.2288,190.7504,61.8669052,2.6565139293670654,2.3129265308380127,0,0,0,0,0,0,1
0.475585938,0.0340747833,1.44910407,0.08568704,358.703827,17.1621456,357.700531,-0.0117939711,1.04674768,-0.2674862,358.867218,185.275986,234.389313,0.00145804882,0.6682036,-0.26498282,351.247375,190.752838,61.884922,2.6576967239379883,2.3108761310577393,0,0,0,0,0,0,1
